,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Std.Err.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Std.Err.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
ECX.AX,multipleSymbols,ECX.AX,6,3,-69.4999999999999,-23.1666666666666,-20.5,0,-33,0,-69.4999999999999,8.80814017448253,5.08538210079744,0,100,0,NA,NA,-23.1666666666666,-20.5,-23.1666666666666,-20.5,8.80814017448253,5.08538210079744,-41.7522229384347,-71.4999999999999,-0.972027972027972,NA,NA,2,-69.4999999999999,-69.4999999999999
EGD.AX,multipleSymbols,EGD.AX,2,1,12,12,12,12,0,12,0,NA,NA,100,0,NA,12,12,NA,NA,12,12,NA,NA,NA,-14,0.857142857142855,NA,NA,12,-9,12
EGG.AX,multipleSymbols,EGG.AX,8,4,55,13.75,-6.00000000000002,84,-17,88,-33,47.8217175210873,23.9108587605436,50,50,2.66666666666667,44,44,-16.5,-16.5,13.75,-6.00000000000002,47.8217175210873,23.9108587605436,4.56433801371896,-62,0.887096774193548,2.66666666666667,2.66666666666667,106,-7,55
EGH.AX,multipleSymbols,EGH.AX,6,3,9,3,1,7.5,0,9,0,3.90512483795332,2.25462487641145,100,0,NA,3,1,NA,NA,3,1,3.90512483795332,2.25462487641145,12.1951347460949,-2.5,3.6,NA,NA,9,-0.5,9
EGN.AX,multipleSymbols,EGN.AX,2,1,2,2,2,2,0,2,0,NA,NA,100,0,NA,2,2,NA,NA,2,2,NA,NA,NA,-1.5,1.33333333333333,NA,NA,3.5,-1.5,2
EHE.AX,multipleSymbols,EHE.AX,4,2,-17,-8.49999999999998,-8.49999999999998,22,-39,22,-39,43.1335136523794,30.5,50,50,0.564102564102565,22,22,-39,-39,-8.49999999999998,-8.49999999999998,43.1335136523794,30.5,-3.12827092992575,-74,-0.229729729729729,0.564102564102565,0.564102564102565,0,-74,-17
ELT.AX,multipleSymbols,ELT.AX,2,1,-15.5,-15.5,-15.5,0,-15.5,0,-15.5,NA,NA,0,100,0,NA,NA,-15.5,-15.5,-15.5,-15.5,NA,NA,NA,-15.5,-1,NA,NA,0,-15.5,-15.5
EM2.AX,multipleSymbols,EM2.AX,4,2,36,18,18,35,0,36,0,24.0416305603426,17,100,0,NA,18,18,NA,NA,18,18,24.0416305603426,17,11.8852646403408,-29,1.24137931034483,NA,NA,65,-7,36
EMD.AX,multipleSymbols,EMD.AX,2,1,-8.5,-8.5,-8.5,0,-8.5,0,-8.5,NA,NA,0,100,0,NA,NA,-8.5,-8.5,-8.5,-8.5,NA,NA,NA,-9,-0.944444444444444,NA,NA,0,-9,-8.5
EMH.AX,multipleSymbols,EMH.AX,4,2,2.99999999999999,1.5,1.5,5.49999999999999,-2.49999999999999,5.49999999999999,-2.49999999999999,5.65685424949237,3.99999999999999,50,50,2.20000000000001,5.49999999999999,5.49999999999999,-2.49999999999999,-2.49999999999999,1.5,1.5,5.65685424949237,3.99999999999999,4.2093645601207,-50,0.0599999999999997,2.20000000000001,2.20000000000001,47.5,-2.50000000000001,2.99999999999999
EML.AX,multipleSymbols,EML.AX,8,4,32.3410999999999,8.08527499999999,-7.93299999999999,64.9999999999999,-16.7929,64.9999999999999,-32.6589,38.2473735878578,19.1236867939289,25,75,1.99026911500387,64.9999999999999,64.9999999999999,-10.8863,-10.866,8.08527499999999,-7.93299999999999,38.2473735878578,19.1236867939289,3.35577974510001,-72.0000000000001,0.449181944444443,5.97080734501162,5.9819620835634,32.3410999999999,-51.6589000000001,32.3410999999999
EMN.AX,multipleSymbols,EMN.AX,4,2,24.5,12.25,12.25,19.5,0,24.5,0,10.2530483272049,7.25,100,0,NA,12.25,12.25,NA,NA,12.25,12.25,10.2530483272049,7.25,18.9663322708886,-25.5,0.96078431372549,NA,NA,45,0,24.5
EMR.AX,multipleSymbols,EMR.AX,2,1,-4.5,-4.49999999999999,-4.49999999999999,0,-4.49999999999999,0,-4.49999999999999,NA,NA,0,100,0,NA,NA,-4.49999999999999,-4.49999999999999,-4.49999999999999,-4.49999999999999,NA,NA,NA,-7.5,-0.6,NA,NA,2.5,-5,-4.5
EMV.AX,multipleSymbols,EMV.AX,6,3,55,18.3333333333333,9.5,48,-2.49999999999999,57.5,-2.49999999999999,26.3833912401976,15.2324580346633,66.6666666666667,33.3333333333333,23.0000000000001,28.75,28.75,-2.49999999999999,-2.49999999999999,18.3333333333333,9.5,26.3833912401976,15.2324580346633,11.0309035547216,-83,0.662650602409639,11.5,11.5,130,-18,55
EN1.AX,multipleSymbols,EN1.AX,4,2,7,3.49999999999999,3.49999999999999,23,-16,23,-16,27.5771644662754,19.5,50,50,1.4375,23,23,-16,-16,3.49999999999999,3.49999999999999,27.5771644662754,19.5,2.01473859287827,-54,0.12962962962963,1.4375,1.4375,50,-4,7
ENN.AX,multipleSymbols,ENN.AX,2,1,11.9999999999999,12,12,12,0,12,0,NA,NA,100,0,NA,12,12,NA,NA,12,12,NA,NA,NA,-9,1.33333333333333,NA,NA,18,-5.00000000000003,11.9999999999999
EOL.AX,multipleSymbols,EOL.AX,14,7,4.49999999999994,0.642857142857139,6.99999999999994,96,-98,131,-126.5,57.6011532622643,21.7711895374954,57.1428571428571,42.8571428571429,1.03557312252964,32.75,14,-42.1666666666667,-23.5,0.642857142857139,6.99999999999994,57.6011532622643,21.7711895374954,0.177167299494585,-198,0.0227272727272724,0.776679841897233,0.595744680851065,87.5,-110.5,4.49999999999994
EOS.AX,multipleSymbols,EOS.AX,2,1,307,307,307,307,0,307,0,NA,NA,100,0,NA,307,307,NA,NA,307,307,NA,NA,NA,-70,4.38571428571429,NA,NA,353,0,307
EPD.AX,multipleSymbols,EPD.AX,2,1,14,14,14,14,0,14,0,NA,NA,100,0,NA,14,14,NA,NA,14,14,NA,NA,NA,-4.5,3.11111111111111,NA,NA,17.5,-2.5,14
EPY.AX,multipleSymbols,EPY.AX,4,2,-8.00000000000001,-4,-4,0,-4.5,0,-8,0.707106781186552,0.500000000000003,0,100,0,NA,NA,-4,-4,-4,-4,0.707106781186552,0.500000000000003,-89.799777282574,-8.00000000000001,-1,NA,NA,0,-8.00000000000001,-8.00000000000001
ESS.AX,multipleSymbols,ESS.AX,2,1,-12.5,-12.5,-12.5,0,-12.5,0,-12.5,NA,NA,0,100,0,NA,NA,-12.5,-12.5,-12.5,-12.5,NA,NA,NA,-13,-0.961538461538462,NA,NA,0,-13,-12.5
EVN.AX,multipleSymbols,EVN.AX,10,5,12,2.40000000000002,2.00000000000005,11,-8.99999999999999,21.0000000000001,-8.99999999999999,7.76530746332688,3.47275107083707,60,20,2.33333333333335,7.00000000000003,8.00000000000001,-8.99999999999999,-8.99999999999999,2.40000000000002,2.00000000000005,7.76530746332688,3.47275107083707,4.90628594672642,-40,0.3,0.777777777777782,0.888888888888891,52,-13,12
EVO.AX,multipleSymbols,EVO.AX,2,1,-16,-16,-16,0,-16,0,-16,NA,NA,0,100,0,NA,NA,-16,-16,-16,-16,NA,NA,NA,-20,-0.8,NA,NA,4,-16,-16
EVZ.AX,multipleSymbols,EVZ.AX,2,1,-9.5,-9.5,-9.5,0,-9.5,0,-9.5,NA,NA,0,100,0,NA,NA,-9.5,-9.5,-9.5,-9.5,NA,NA,NA,-9.5,-1,NA,NA,0,-9.5,-9.5
EX1.AX,multipleSymbols,EX1.AX,2,1,13,13,13,13,0,13,0,NA,NA,100,0,NA,13,13,NA,NA,13,13,NA,NA,NA,-14.5,0.896551724137931,NA,NA,27.5,-3.5,13
EXL.AX,multipleSymbols,EXL.AX,2,1,77,77,77,77,0,77,0,NA,NA,100,0,NA,77,77,NA,NA,77,77,NA,NA,NA,-43,1.7906976744186,NA,NA,77,0,77
EXP.AX,multipleSymbols,EXP.AX,2,1,13.7059,13.7059,13.7059,13.7059,0,13.7059,0,NA,NA,100,0,NA,13.7059,13.7059,NA,NA,13.7059,13.7059,NA,NA,NA,-6,2.28431666666667,NA,NA,15.4559,0,13.7059
EZL.AX,multipleSymbols,EZL.AX,2,1,25.5,25.5,25.5,25.5,0,25.5,0,NA,NA,100,0,NA,25.5,25.5,NA,NA,25.5,25.5,NA,NA,NA,-9,2.83333333333333,NA,NA,28.5,-0.5,25.5
FAR.AX,multipleSymbols,FAR.AX,2,1,-65,-65,-65,0,-65,0,-65,NA,NA,0,100,0,NA,NA,-65,-65,-65,-65,NA,NA,NA,-74,-0.878378378378378,NA,NA,4.5,-69.5,-65
FDM.AX,multipleSymbols,FDM.AX,2,1,-0.5,-0.5,-0.5,0,-0.5,0,-0.5,NA,NA,0,100,0,NA,NA,-0.5,-0.5,-0.5,-0.5,NA,NA,NA,-0.5,-1,NA,NA,0,-0.5,-0.5
FDV.AX,multipleSymbols,FDV.AX,10,5,-8.42350000000002,-1.6847,1,10.4255,-14.5,13.4255,-21.849,9.53621755204861,4.26472613892147,60,40,0.614467481349261,4.47516666666667,2,-10.9245,-10.9245,-1.6847,1,9.53621755204861,4.26472613892147,-2.8044435077677,-33,-0.255257575757576,0.409644987566174,0.183074740262712,24.5765,-8.42350000000002,-8.42350000000002
FEX.AX,multipleSymbols,FEX.AX,2,1,-7.3,-7.3,-7.3,0,-7.3,0,-7.3,NA,NA,0,100,0,NA,NA,-7.3,-7.3,-7.3,-7.3,NA,NA,NA,-11.3,-0.646017699115044,NA,NA,4,-7.3,-7.3
FFR.AX,multipleSymbols,FFR.AX,4,2,-74.5,-37.25,-37.25,16.5,-91,16.5,-91,76.0139789775539,53.75,50,50,0.181318681318681,16.5,16.5,-91,-91,-37.25,-37.25,76.0139789775539,53.75,-7.77916675296722,-91,-0.818681318681319,0.181318681318681,0.181318681318681,16.5,-74.5,-74.5
FFX.AX,multipleSymbols,FFX.AX,5,2,-80.1265,5.43675,5.43675,17.3735,-6.5,17.3735,-6.5,16.881113740657,11.93675,50,50,2.67284615384615,17.3735,17.3735,-6.5,-6.5,5.43675,5.43675,16.881113740657,11.93675,5.11256140847632,-102,-0.785553921568627,2.67284615384615,2.67284615384615,21.8735,-80.1265,-80.1265
FGO.AX,multipleSymbols,FGO.AX,2,1,-65,-65,-65,0,-65,0,-65,NA,NA,0,100,0,NA,NA,-65,-65,-65,-65,NA,NA,NA,-74,-0.878378378378378,NA,NA,4.5,-69.5,-65
FLC.AX,multipleSymbols,FLC.AX,2,1,-9,-9,-9,0,-9,0,-9,NA,NA,0,100,0,NA,NA,-9,-9,-9,-9,NA,NA,NA,-12,-0.75,NA,NA,0,-12,-9
FLN.AX,multipleSymbols,FLN.AX,4,2,5.5,2.75000000000001,2.75000000000001,21.5,-16,21.5,-16,26.5165042944955,18.75,50,50,1.34375,21.5,21.5,-16,-16,2.75000000000001,2.75000000000001,26.5165042944955,18.75,1.64632925018054,-21,0.261904761904762,1.34375,1.34375,26.5,0,5.5
